______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:          pupils; amount:   2; TF: 0.000024
word:              so; amount: 249; TF: 0.002982
word:              st; amount:   4; TF: 0.000048
word:         cheroot; amount:   1; TF: 0.000012
word:            very; amount: 124; TF: 0.001485
word:             bud; amount:   1; TF: 0.000012
word:        delicacy; amount:   1; TF: 0.000012
word:          actual; amount:   6; TF: 0.000072
word:         arrange; amount:   1; TF: 0.000012
word:              tm; amount:  57; TF: 0.000683
word:              to; amount: 2181; TF: 0.026120
word:             but; amount: 404; TF: 0.004838
word:             buy; amount:   2; TF: 0.000024
word:          assure; amount:  10; TF: 0.000120
word:      compliance; amount:   5; TF: 0.000060
word:              un; amount:   3; TF: 0.000036
word:              up; amount: 153; TF: 0.001832
word:              us; amount: 122; TF: 0.001461
word:              ut; amount:   1; TF: 0.000012
word:      reticences; amount:   1; TF: 0.000012
word:           trees; amount:   6; TF: 0.000072
word:              ve; amount:   1; TF: 0.000012
word:              vi; amount:   2; TF: 0.000024
word:          endure; amount:   1; TF: 0.000012
word:           steel; amount:   3; TF: 0.000036
word:              we; amount: 178; TF: 0.002132
word:           north; amount:   1; TF: 0.000012
word:           cover; amount:   1; TF: 0.000012
word:      clericalis; amount:   1; TF: 0.000012
word:         puppets; amount:   2; TF: 0.000024
word:             bye; amount:  20; TF: 0.000240
word:    examinations; amount:   1; TF: 0.000012
word:       slaughter; amount:   1; TF: 0.000012
word:        smelling; amount:   2; TF: 0.000024
word:       struggled; amount:   4; TF: 0.000048
word:          choose; amount:   4; TF: 0.000048
word:        blazoned; amount:   1; TF: 0.000012
word:           allow; amount:   6; TF: 0.000072
word:          linger; amount:   7; TF: 0.000084
word:   psychologists; amount:   3; TF: 0.000036
word:            eyes; amount: 109; TF: 0.001305
word:         disease; amount:   1; TF: 0.000012
word:         popping; amount:   1; TF: 0.000012
word:        stifling; amount:   1; TF: 0.000012
word:        platform; amount:   4; TF: 0.000048
word:   civilizations; amount:   1; TF: 0.000012
word:          tongue; amount:   3; TF: 0.000036
word:           sight; amount:   4; TF: 0.000048
word:         resumed; amount:   1; TF: 0.000012
word:          gothic; amount:   1; TF: 0.000012
word:   consciousness; amount:   4; TF: 0.000048
word:      intellects; amount:   2; TF: 0.000024
word:    modification; amount:   1; TF: 0.000012
word:       crescents; amount:   1; TF: 0.000012
word:       languidly; amount:   9; TF: 0.000108
word:         inhales; amount:   1; TF: 0.000012
word:           tiara; amount:   1; TF: 0.000012
word:           empty; amount:   7; TF: 0.000084
word:         ferrars; amount:   1; TF: 0.000012
word:          grapes; amount:   2; TF: 0.000024
word:        darkness; amount:   5; TF: 0.000060
word:       loveliest; amount:   4; TF: 0.000048
word:          necked; amount:   1; TF: 0.000012
word:         blotted; amount:   1; TF: 0.000012
word:       treatment; amount:   1; TF: 0.000012
word:         betters; amount:   1; TF: 0.000012
word:             cab; amount:   2; TF: 0.000024
word:       labyrinth; amount:   3; TF: 0.000036
word:         biology; amount:   1; TF: 0.000012
word:         ecstasy; amount:   2; TF: 0.000024
word:             can; amount: 158; TF: 0.001892
word:             cap; amount:   6; TF: 0.000072
word:             cat; amount:   1; TF: 0.000012
word:           steps; amount:   8; TF: 0.000096
word:           signs; amount:   5; TF: 0.000060
word:       additions; amount:   1; TF: 0.000012
word:        aromatic; amount:   2; TF: 0.000024
word:          secret; amount:  41; TF: 0.000491
word:         joyeuse; amount:   1; TF: 0.000012
word:      originator; amount:   1; TF: 0.000012
word:           knife; amount:  12; TF: 0.000144
word:           stern; amount:   7; TF: 0.000084
word:       simonetto; amount:   1; TF: 0.000012
word:          beggar; amount:   1; TF: 0.000012
word:        eyebrows; amount:   7; TF: 0.000084
word:        delicate; amount:   9; TF: 0.000108
word:          curved; amount:   4; TF: 0.000048
word:          tavern; amount:   2; TF: 0.000024
word:          curves; amount:   6; TF: 0.000072
word:        panthers; amount:   1; TF: 0.000012
word:          mental; amount:   3; TF: 0.000036
word:      conspiracy; amount:   1; TF: 0.000012
word:        suddenly; amount:  47; TF: 0.000563
word:          brains; amount:   2; TF: 0.000024
word:           claim; amount:   2; TF: 0.000024
word:         entreat; amount:   3; TF: 0.000036
word:          begged; amount:   1; TF: 0.000012
word:         decried; amount:   1; TF: 0.000012
word:          paying; amount:   4; TF: 0.000048
word:         snapped; amount:   1; TF: 0.000012
word:           tempt; amount:   2; TF: 0.000024
word:         telling; amount:  14; TF: 0.000168
word:          papers; amount:   2; TF: 0.000024
word:        district; amount:   1; TF: 0.000012
word:           noses; amount:   1; TF: 0.000012
word:          fiasco; amount:   1; TF: 0.000012
word:           keeps; amount:   2; TF: 0.000024
word:           anger; amount:   1; TF: 0.000012
word:         entrees; amount:   1; TF: 0.000012
word:       fopperies; amount:   1; TF: 0.000012
word:        pomander; amount:   1; TF: 0.000012
word:         maximum; amount:   1; TF: 0.000012
word:          divine; amount:   3; TF: 0.000036
word:          hazard; amount:   1; TF: 0.000012
word:         flatter; amount:   2; TF: 0.000024
word:          clever; amount:   9; TF: 0.000108
word:        freckled; amount:   2; TF: 0.000024
word:      peacefully; amount:   1; TF: 0.000012
word:          honour; amount:   5; TF: 0.000060
word:     recommended; amount:   1; TF: 0.000012
word:          chopin; amount:   4; TF: 0.000048
word:           lumpy; amount:   1; TF: 0.000012
word:       indemnify; amount:   1; TF: 0.000012
word:           class; amount:   7; TF: 0.000084
word:         crooked; amount:   2; TF: 0.000024
word:         wrought; amount:  11; TF: 0.000132
word:             cry; amount:  11; TF: 0.000132
word:       juruparis; amount:   1; TF: 0.000012
word:        sympathy; amount:   5; TF: 0.000060
word:          greedy; amount:   1; TF: 0.000012
word:          unlike; amount:   2; TF: 0.000024
word:         various; amount:   7; TF: 0.000084
word:          course; amount:  59; TF: 0.000707
word:           claws; amount:   1; TF: 0.000012
word:             cup; amount:   9; TF: 0.000108
word:        elements; amount:   4; TF: 0.000048
word:             cut; amount:  11; TF: 0.000132
word:        atalanta; amount:   1; TF: 0.000012
word:       monstrous; amount:  25; TF: 0.000299
word:          courts; amount:   1; TF: 0.000012
word:        ringlets; amount:   1; TF: 0.000012
word:          unlink; amount:   1; TF: 0.000012
word:       spectacle; amount:   2; TF: 0.000024
word:         capture; amount:   1; TF: 0.000012
word:          beyond; amount:   3; TF: 0.000036
word:           angry; amount:   5; TF: 0.000060
word:        domitian; amount:   1; TF: 0.000012
word:         victory; amount:   1; TF: 0.000012
word:        describe; amount:   5; TF: 0.000060
word:          greeks; amount:   1; TF: 0.000012
word:         embassy; amount:   1; TF: 0.000012
word:        burgundy; amount:   4; TF: 0.000048
word:         theatre; amount:  20; TF: 0.000240
word:        blossoms; amount:  10; TF: 0.000120
word:          greene; amount:   1; TF: 0.000012
word:          seemed; amount: 119; TF: 0.001425
word:       underrate; amount:   1; TF: 0.000012
word:         private; amount:   5; TF: 0.000060
word:       impassive; amount:   1; TF: 0.000012
word:         expound; amount:   1; TF: 0.000012
word:     blackmailed; amount:   1; TF: 0.000012
word:            into; amount: 159; TF: 0.001904
word:        crescent; amount:   1; TF: 0.000012
word:     callousness; amount:   1; TF: 0.000012
word:       indemnity; amount:   1; TF: 0.000012
word:        scotland; amount:   1; TF: 0.000012
word:         drivers; amount:   1; TF: 0.000012
word:           spray; amount:   3; TF: 0.000036
word:         excuses; amount:   2; TF: 0.000024
word:           types; amount:   1; TF: 0.000012
word:         sweeter; amount:   1; TF: 0.000012
word:        brawling; amount:   1; TF: 0.000012
word:    investigated; amount:   1; TF: 0.000012
word:        flirting; amount:   1; TF: 0.000012
word:        southern; amount:   1; TF: 0.000012
word:        visconti; amount:   1; TF: 0.000012
word:             day; amount:  77; TF: 0.000922
word:         choking; amount:   1; TF: 0.000012
word:           rings; amount:   9; TF: 0.000108
word:            beam; amount:   1; TF: 0.000012
word:         etching; amount:   1; TF: 0.000012
word:          regret; amount:   6; TF: 0.000072
word:            bear; amount:  20; TF: 0.000240
word:            beat; amount:   3; TF: 0.000036
word:            beau; amount:   1; TF: 0.000012
word:           lunch; amount:   7; TF: 0.000084
word:          agreed; amount:   1; TF: 0.000012
word:       intruding; amount:   1; TF: 0.000012
word:         triumph; amount:   5; TF: 0.000060
word:     necessities; amount:   1; TF: 0.000012
word:      prescribes; amount:   1; TF: 0.000012
word:             den; amount:   3; TF: 0.000036
word:       strangely; amount:  13; TF: 0.000156
word:            beds; amount:   5; TF: 0.000060
word:             dew; amount:   5; TF: 0.000060
word:         praying; amount:   2; TF: 0.000024
word:            been; amount: 236; TF: 0.002826
word:          nearer; amount:   3; TF: 0.000036
word:            beer; amount:   3; TF: 0.000036
word:            bees; amount:   3; TF: 0.000036
word:      discordant; amount:   1; TF: 0.000012
word:        hangings; amount:   1; TF: 0.000012
word:         smeared; amount:   1; TF: 0.000012
word:       churchill; amount:   1; TF: 0.000012
word:         brevity; amount:   1; TF: 0.000012
word:          people; amount: 104; TF: 0.001246
word:         chinese; amount:   2; TF: 0.000024
word:             did; amount: 100; TF: 0.001198
word:             die; amount:  14; TF: 0.000168
word:            kids; amount:   1; TF: 0.000012
word:           noted; amount:   2; TF: 0.000024
word:             dim; amount:  13; TF: 0.000156
word:           notes; amount:   1; TF: 0.000012
word:          deadly; amount:   4; TF: 0.000048
word:          enough; amount:  21; TF: 0.000252
word:    recollection; amount:   3; TF: 0.000036
word:          cousin; amount:   1; TF: 0.000012
word:         majorca; amount:   2; TF: 0.000024
word:       occupants; amount:   1; TF: 0.000012
word:        crouched; amount:   1; TF: 0.000012
word:       strangest; amount:   3; TF: 0.000036
word:         seconds; amount:   2; TF: 0.000024
word:            bell; amount:  11; TF: 0.000132
word:          echoed; amount:   7; TF: 0.000084
word:          nearly; amount:  16; TF: 0.000192
word:       imploring; amount:   1; TF: 0.000012
word:           expel; amount:   2; TF: 0.000024
word:          purely; amount:   6; TF: 0.000072
word:        boniface; amount:   1; TF: 0.000012
word:        workings; amount:   1; TF: 0.000012
word:            bend; amount:   1; TF: 0.000012
word:           hills; amount:   2; TF: 0.000024
word:             dog; amount:   7; TF: 0.000084
word:        persuade; amount:   2; TF: 0.000024
word:             don; amount: 255; TF: 0.003054
word:       hurriedly; amount:   2; TF: 0.000024
word:            bent; amount:   1; TF: 0.000012
word:          wedded; amount:   1; TF: 0.000012
word:        outdated; amount:   1; TF: 0.000012
word:          heaved; amount:   5; TF: 0.000060
word:          heaven; amount:   6; TF: 0.000072
word:         gutters; amount:   1; TF: 0.000012
word:            kill; amount:  13; TF: 0.000156
word:          reveal; amount:   7; TF: 0.000084
word:        whispers; amount:   1; TF: 0.000012
word:          stored; amount:   3; TF: 0.000036
word:            kind; amount:  28; TF: 0.000335
word:             dry; amount:   6; TF: 0.000072
word:            king; amount:  10; TF: 0.000120
word:     ministerial; amount:   1; TF: 0.000012
word:        protests; amount:   1; TF: 0.000012
word:          colour; amount:  21; TF: 0.000252
word:           bulky; amount:   1; TF: 0.000012
word:           oscar; amount:   9; TF: 0.000108
word:            best; amount:  22; TF: 0.000263
word:        repeated; amount:  13; TF: 0.000156
word:             dug; amount:   1; TF: 0.000012
word:           fixed; amount:   5; TF: 0.000060
word:       christian; amount:   3; TF: 0.000036
word:         follies; amount:   2; TF: 0.000024
word:          remain; amount:   9; TF: 0.000108
word:          mildew; amount:   3; TF: 0.000036
word:           girls; amount:   6; TF: 0.000072
word:         formats; amount:   2; TF: 0.000024
word:         gipsies; amount:   1; TF: 0.000012
word:      carnations; amount:   1; TF: 0.000012
word:          remake; amount:   1; TF: 0.000012
word:        possible; amount:   8; TF: 0.000096
word:            kiss; amount:   6; TF: 0.000072
word:         content; amount:   4; TF: 0.000048
word:        possibly; amount:   5; TF: 0.000060
word:        fonthill; amount:   1; TF: 0.000012
word:      impression; amount:   6; TF: 0.000072
word:     paraphrases; amount:   1; TF: 0.000012
word:        slanting; amount:   1; TF: 0.000012
word:         copying; amount:   4; TF: 0.000048
word:          subtle; amount:  19; TF: 0.000228
word:           leafy; amount:   1; TF: 0.000012
word:     reproaching; amount:   1; TF: 0.000012
word:       turquoise; amount:   4; TF: 0.000048
word:         sitting; amount:  16; TF: 0.000192
word:            gull; amount:   1; TF: 0.000012
word:          friend; amount:  30; TF: 0.000359
word:        assisted; amount:   1; TF: 0.000012
word:         wonders; amount:   3; TF: 0.000036
word:      electronic; amount:  27; TF: 0.000323
word:            gums; amount:   1; TF: 0.000012
word:          remark; amount:   1; TF: 0.000012
word:        supplice; amount:   1; TF: 0.000012
word:            guns; amount:   3; TF: 0.000036
word:          wotton; amount:   9; TF: 0.000108
word:         involve; amount:   1; TF: 0.000012
word:          facade; amount:   2; TF: 0.000024
word:     consistency; amount:   1; TF: 0.000012
word:        supplies; amount:   1; TF: 0.000012
word:       wandering; amount:   5; TF: 0.000060
word:           magic; amount:   1; TF: 0.000012
word:          prison; amount:   2; TF: 0.000024
word:             ear; amount:  12; TF: 0.000144
word:             eat; amount:   4; TF: 0.000048
word:             eau; amount:   1; TF: 0.000012
word:          jagged; amount:   3; TF: 0.000036
word:          valois; amount:   1; TF: 0.000012
word:     unconscious; amount:   8; TF: 0.000096
word:      dressmaker; amount:   1; TF: 0.000012
word:        suitable; amount:   4; TF: 0.000048
word:         pattern; amount:   5; TF: 0.000060
word:          taking; amount:  17; TF: 0.000204
word:         explain; amount:   7; TF: 0.000084
word:           goals; amount:   1; TF: 0.000012
word:        literary; amount:  34; TF: 0.000407
word:         fashion; amount:   2; TF: 0.000024
word:           learn; amount:   5; TF: 0.000060
word:         lenders; amount:   1; TF: 0.000012
word:           foggy; amount:   1; TF: 0.000012
word:        unbarred; amount:   1; TF: 0.000012
word:          boring; amount:   1; TF: 0.000012
word:           least; amount:  20; TF: 0.000240
word:     immediately; amount:   3; TF: 0.000036
word:        abdicate; amount:   1; TF: 0.000012
word:      petulantly; amount:   1; TF: 0.000012
word:             ego; amount:   1; TF: 0.000012
word:         further; amount:   3; TF: 0.000036
word:          vanity; amount:   8; TF: 0.000096
word:          frieze; amount:   1; TF: 0.000012
word:          humour; amount:   1; TF: 0.000012
word:         handing; amount:   2; TF: 0.000024
word:           leave; amount:  21; TF: 0.000252
word:             ein; amount:   1; TF: 0.000012
word:       seventeen; amount:   4; TF: 0.000048
word:          flowed; amount:   1; TF: 0.000012
word:          flower; amount:  12; TF: 0.000144
word:         calling; amount:   4; TF: 0.000048
word:         perform; amount:   2; TF: 0.000024
word:         defeats; amount:   1; TF: 0.000012
word:          chords; amount:   1; TF: 0.000012
word:        exchange; amount:   1; TF: 0.000012
word:         bismuth; amount:   1; TF: 0.000012
word:        capacity; amount:   1; TF: 0.000012
word:             end; amount:  30; TF: 0.000359
word:       trouville; amount:   1; TF: 0.000012
word:         weeping; amount:   1; TF: 0.000012
word:   accompaniment; amount:   1; TF: 0.000012
word:        hedonism; amount:   2; TF: 0.000024
word:           lamps; amount:   5; TF: 0.000060
word:           aloes; amount:   1; TF: 0.000012
word:          begins; amount:   3; TF: 0.000036
word:           aloft; amount:   1; TF: 0.000012
word:     wonderfully; amount:   6; TF: 0.000072
word:       portraits; amount:   1; TF: 0.000012
word:             ere; amount:   1; TF: 0.000012
word:           blind; amount:   3; TF: 0.000036
word:          coarse; amount:   9; TF: 0.000108
word:          richer; amount:   3; TF: 0.000036
word:     elaborately; amount:   3; TF: 0.000036
word:         sacking; amount:   1; TF: 0.000012
word:        infinite; amount:  10; TF: 0.000120
word:          carter; amount:   2; TF: 0.000024
word:         mounted; amount:   1; TF: 0.000012
word:             eve; amount:   3; TF: 0.000036
word:       sovereign; amount:   1; TF: 0.000012
word:       intending; amount:   1; TF: 0.000012
word:         divorce; amount:   2; TF: 0.000024
word:         closely; amount:   1; TF: 0.000012
word:        intended; amount:   4; TF: 0.000048
word:         produce; amount:   2; TF: 0.000024
word:          humped; amount:   1; TF: 0.000012
word:        dainties; amount:   1; TF: 0.000012
word:        happened; amount:  31; TF: 0.000371
word:        november; amount:   3; TF: 0.000036
word:           alone; amount:  18; TF: 0.000216
word:           along; amount:   7; TF: 0.000084
word:        catholic; amount:   1; TF: 0.000012
word:         orchids; amount:   5; TF: 0.000060
word:        cardinal; amount:   2; TF: 0.000024
word:          obtain; amount:   3; TF: 0.000036
word:         dragged; amount:   6; TF: 0.000072
word:       clustered; amount:   1; TF: 0.000012
word:       exception; amount:   2; TF: 0.000024
word:           chord; amount:   1; TF: 0.000012
word:   uninteresting; amount:   1; TF: 0.000012
word:       belonging; amount:   1; TF: 0.000012
word:           chose; amount:   1; TF: 0.000012
word:        guardian; amount:   1; TF: 0.000012
word:       knowledge; amount:   4; TF: 0.000048
word:        subjects; amount:   1; TF: 0.000012
word:          reined; amount:   1; TF: 0.000012
word:         educate; amount:   1; TF: 0.000012
word:       presented; amount:   1; TF: 0.000012
word:         present; amount:  19; TF: 0.000228
word:          effect; amount:  12; TF: 0.000144
word:        daintily; amount:   1; TF: 0.000012
word:          climax; amount:   1; TF: 0.000012
word:         neither; amount:   6; TF: 0.000072
word:     emancipated; amount:   1; TF: 0.000012
word:            meal; amount:   2; TF: 0.000024
word:            mean; amount:  30; TF: 0.000359
word:          senses; amount:  24; TF: 0.000287
word:        tittered; amount:   1; TF: 0.000012
word:          govern; amount:   3; TF: 0.000036
word:             fan; amount:   3; TF: 0.000036
word:             far; amount:  21; TF: 0.000252
word:             fat; amount:   3; TF: 0.000036
word:      monstrance; amount:   1; TF: 0.000012
word:      vegetables; amount:   1; TF: 0.000012
word:          crouch; amount:   1; TF: 0.000012
word:         staring; amount:   3; TF: 0.000036
word:        defiance; amount:   1; TF: 0.000012
word:            meet; amount:  15; TF: 0.000180
word:        grinning; amount:   5; TF: 0.000060
word:            dais; amount:   1; TF: 0.000012
word:           seven; amount:  13; TF: 0.000156
word:     disillusion; amount:   1; TF: 0.000012
word:      historians; amount:   1; TF: 0.000012
word:             fed; amount:   2; TF: 0.000024
word:             fee; amount:   8; TF: 0.000096
word:            vice; amount:   4; TF: 0.000048
word:             few; amount:  42; TF: 0.000503
word:          safety; amount:   1; TF: 0.000012
word:          camees; amount:   1; TF: 0.000012
word:            daly; amount:   1; TF: 0.000012
word:            view; amount:  10; TF: 0.000120
word:          hamlet; amount:   3; TF: 0.000036
word:           balas; amount:   1; TF: 0.000012
word:            damp; amount:   2; TF: 0.000024
word:        eternity; amount:   3; TF: 0.000036
word:            toad; amount:   1; TF: 0.000012
word:             fin; amount:   3; TF: 0.000036
word:            dank; amount:   2; TF: 0.000024
word:           novel; amount:   7; TF: 0.000084
word:             fit; amount:   4; TF: 0.000048
word:             fix; amount:   2; TF: 0.000024
word:  encyclopaedias; amount:   1; TF: 0.000012
word:        theories; amount:   6; TF: 0.000072
word:       subjected; amount:   1; TF: 0.000012
word:           bunch; amount:   2; TF: 0.000024
word:            viii; amount:   1; TF: 0.000012
word:          chosen; amount:   2; TF: 0.000024
word:             fly; amount:   4; TF: 0.000048
word:            dare; amount:  11; TF: 0.000132
word:          outlet; amount:   1; TF: 0.000012
word:            menu; amount:   1; TF: 0.000012
word:            dark; amount:  11; TF: 0.000132
word:         chasing; amount:   1; TF: 0.000012
word:            dash; amount:   1; TF: 0.000012
word:            vile; amount:   4; TF: 0.000048
word:        studying; amount:   1; TF: 0.000012
word:            data; amount:   1; TF: 0.000012
word:          secure; amount:   2; TF: 0.000024
word:             fog; amount:   5; TF: 0.000060
word:            date; amount:   5; TF: 0.000060
word:    candleshades; amount:   1; TF: 0.000012
word:             for; amount: 613; TF: 0.007341
word:       guardians; amount:   2; TF: 0.000024
word:          breach; amount:   2; TF: 0.000024
word:        breaking; amount:   4; TF: 0.000048
word:            vine; amount:   1; TF: 0.000012
word:            ruby; amount:   2; TF: 0.000024
word:            mere; amount:  23; TF: 0.000275
word:         perotto; amount:   1; TF: 0.000012
word:  irreproachable; amount:   1; TF: 0.000012
word:         awkward; amount:   2; TF: 0.000024
word:          mother; amount:  44; TF: 0.000527
word:            viol; amount:   1; TF: 0.000012
word:         turmoil; amount:   1; TF: 0.000012
word:         suivant; amount:   2; TF: 0.000024
word:             fro; amount:   3; TF: 0.000036
word:          adders; amount:   1; TF: 0.000012
word:            dawn; amount:   8; TF: 0.000096
word:         persian; amount:   3; TF: 0.000036
word:           balls; amount:   1; TF: 0.000012
word:          toying; amount:   1; TF: 0.000012
word:            ruff; amount:   1; TF: 0.000012
word:            told; amount:  77; TF: 0.000922
word:           balms; amount:   1; TF: 0.000012
word:     responsible; amount:   1; TF: 0.000012
word:        wringing; amount:   1; TF: 0.000012
word:            days; amount:  28; TF: 0.000335
word:          duties; amount:   1; TF: 0.000012
word:            tomb; amount:   2; TF: 0.000024
word:             fun; amount:   1; TF: 0.000012
word:             fur; amount:   2; TF: 0.000024
word:       pinnacles; amount:   2; TF: 0.000024
word:          admire; amount:   3; TF: 0.000036
word:           stick; amount:   4; TF: 0.000048
word:         healthy; amount:   1; TF: 0.000012
word:            tone; amount:   4; TF: 0.000048
word:       alchemist; amount:   1; TF: 0.000012
word:           tried; amount:   8; TF: 0.000096
word:            ruin; amount:   8; TF: 0.000096
word:            took; amount:  34; TF: 0.000407
word:       surprised; amount:   3; TF: 0.000036
word:         tremble; amount:   4; TF: 0.000048
word:          posing; amount:   1; TF: 0.000012
word:       surprises; amount:   1; TF: 0.000012
word:         survive; amount:   3; TF: 0.000036
word:           stiff; amount:   3; TF: 0.000036
word:          breaks; amount:   1; TF: 0.000012
word:       defective; amount:   3; TF: 0.000036
word:       unadvised; amount:   1; TF: 0.000012
word:            rule; amount:   6; TF: 0.000072
word:            tore; amount:   5; TF: 0.000060
word:        specimen; amount:   2; TF: 0.000024
word:            torn; amount:   2; TF: 0.000024
word:            tort; amount:   1; TF: 0.000012
word:          linked; amount:   1; TF: 0.000012
word:            tory; amount:   2; TF: 0.000024
word:         disused; amount:   1; TF: 0.000012
word:          rheims; amount:   1; TF: 0.000012
word:           ducal; amount:   1; TF: 0.000012
word:       downright; amount:   1; TF: 0.000012
word:     mantelshelf; amount:   4; TF: 0.000048
word:         betting; amount:   1; TF: 0.000012
word:         crawled; amount:   5; TF: 0.000060
word:        although; amount:   2; TF: 0.000024
word:           still; amount:  49; TF: 0.000587
word:        troubled; amount:  11; TF: 0.000132
word:          either; amount:  26; TF: 0.000311
word:            town; amount:  11; TF: 0.000132
word:   renunciations; amount:   2; TF: 0.000024
word:           clean; amount:   2; TF: 0.000024
word:           clear; amount:   7; TF: 0.000084
word:     irrevocable; amount:   2; TF: 0.000024
word:           beads; amount:   4; TF: 0.000048
word:        commonly; amount:   1; TF: 0.000012
word:        bathroom; amount:   1; TF: 0.000012
word:       stillness; amount:   2; TF: 0.000024
word:          breath; amount:  16; TF: 0.000192
word:          donate; amount:   4; TF: 0.000048
word:      caryatides; amount:   1; TF: 0.000012
word:         greeted; amount:   1; TF: 0.000012
word:          laughs; amount:   1; TF: 0.000012
word:         wrapped; amount:   4; TF: 0.000048
word:             gas; amount:   5; TF: 0.000060
word:      waistcoats; amount:   1; TF: 0.000012
word:         wrapper; amount:   1; TF: 0.000012
word:          spread; amount:   3; TF: 0.000036
word:        educated; amount:   3; TF: 0.000036
word:         whipped; amount:   1; TF: 0.000012
word:           nacre; amount:   2; TF: 0.000024
word:     transaction; amount:   1; TF: 0.000012
word:      elagabalus; amount:   1; TF: 0.000012
word:           cleft; amount:   2; TF: 0.000024
word:         poisons; amount:   2; TF: 0.000024
word:           caged; amount:   2; TF: 0.000024
word:        presence; amount:  11; TF: 0.000132
word:           again; amount:  72; TF: 0.000862
word:             get; amount:  45; TF: 0.000539
word:         digging; amount:   1; TF: 0.000012
word:     temptations; amount:   2; TF: 0.000024
word:        tortoise; amount:   1; TF: 0.000012
word:        critical; amount:   1; TF: 0.000012
word:         orients; amount:   1; TF: 0.000012
word:         project; amount:  88; TF: 0.001054
word:          hammer; amount:   1; TF: 0.000012
word:           beams; amount:   1; TF: 0.000012
word:        battened; amount:   1; TF: 0.000012
word:         stroked; amount:   2; TF: 0.000024
word:        tempered; amount:   2; TF: 0.000024
word:        sapphire; amount:   1; TF: 0.000012
word:     compromised; amount:   1; TF: 0.000012
word:       shoulders; amount:  13; TF: 0.000156
word: extraordinarily; amount:   3; TF: 0.000036
word:        formosus; amount:   1; TF: 0.000012
word:         defects; amount:   3; TF: 0.000036
word:     doctrinaire; amount:   1; TF: 0.000012
word:         regrets; amount:   6; TF: 0.000072
word:     transformed; amount:   3; TF: 0.000036
word:      unbecoming; amount:   3; TF: 0.000036
word:           beard; amount:   1; TF: 0.000012
word:           bears; amount:   1; TF: 0.000012
word:        kindness; amount:   1; TF: 0.000012
word:           beast; amount:   2; TF: 0.000024
word:           doubt; amount:  11; TF: 0.000132
word:             god; amount:  29; TF: 0.000347
word:          curzon; amount:   2; TF: 0.000024
word:             got; amount:  54; TF: 0.000647
word:           beats; amount:   1; TF: 0.000012
word:          wedged; amount:   1; TF: 0.000012
word:         tabooed; amount:   1; TF: 0.000012
word:           agate; amount:   2; TF: 0.000024
word:     humiliation; amount:   1; TF: 0.000012
word:          elapse; amount:   1; TF: 0.000012
word:    mediaevalism; amount:   1; TF: 0.000012
word:    giambattista; amount:   1; TF: 0.000012
word:       loitering; amount:   1; TF: 0.000012
word:         guarded; amount:   1; TF: 0.000012
word:       peruvians; amount:   1; TF: 0.000012
word:            iris; amount:   2; TF: 0.000024
word:        parasols; amount:   1; TF: 0.000012
word:           awoke; amount:   1; TF: 0.000012
word:      indirectly; amount:   1; TF: 0.000012
word:          shaken; amount:   1; TF: 0.000012
word:          carved; amount:   4; TF: 0.000048
word:       questions; amount:   1; TF: 0.000012
word:             gum; amount:   1; TF: 0.000012
word:             gun; amount:   2; TF: 0.000024
word:          wiping; amount:   1; TF: 0.000012
word:        presents; amount:   1; TF: 0.000012
word:        gigantic; amount:   1; TF: 0.000012
word:        external; amount:   2; TF: 0.000024
word:         immoral; amount:   5; TF: 0.000060
word:          nephew; amount:   1; TF: 0.000012
word:         picture; amount:  75; TF: 0.000898
word:            iron; amount:   4; TF: 0.000048
word:        listless; amount:   3; TF: 0.000036
word:         timidly; amount:   1; TF: 0.000012
word:   impecuniosity; amount:   1; TF: 0.000012
word:        terrible; amount:  40; TF: 0.000479
word:         driving; amount:   2; TF: 0.000024
word:          motion; amount:   1; TF: 0.000012
word:        whenever; amount:   4; TF: 0.000048
word:        terribly; amount:  16; TF: 0.000192
word:         florins; amount:   1; TF: 0.000012
word:      culminated; amount:   1; TF: 0.000012
word:      ultimately; amount:   3; TF: 0.000036
word:         stately; amount:   1; TF: 0.000012
word:         cracked; amount:   1; TF: 0.000012
word:           walks; amount:   1; TF: 0.000012
word:          plates; amount:   1; TF: 0.000012
word:     imagination; amount:  16; TF: 0.000192
word:           walls; amount:   3; TF: 0.000036
word:          brandy; amount:   2; TF: 0.000024
word:       beethoven; amount:   1; TF: 0.000012
word:        thirteen; amount:   1; TF: 0.000012
word:           mules; amount:   1; TF: 0.000012
word:           silks; amount:   2; TF: 0.000024
word:       otherwise; amount:   2; TF: 0.000024
word:          fields; amount:   3; TF: 0.000036
word:      expression; amount:  26; TF: 0.000311
word:           silly; amount:  16; TF: 0.000192
word:          pardon; amount:   2; TF: 0.000024
word:          traced; amount:   1; TF: 0.000012
word:          motive; amount:   4; TF: 0.000048
word:             had; amount: 834; TF: 0.009988
word:             has; amount: 171; TF: 0.002048
word:             hat; amount:  11; TF: 0.000132
word:       shuddered; amount:   6; TF: 0.000072
word:      listlessly; amount:   8; TF: 0.000096
word:       scoundrel; amount:   1; TF: 0.000012
word:     courteously; amount:   1; TF: 0.000012
word:        believed; amount:   4; TF: 0.000048
word:        believes; amount:   1; TF: 0.000012
word:          morose; amount:   1; TF: 0.000012
word:          studio; amount:  18; TF: 0.000216
